age,gender,mother.tongue,genre,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,liked,disliked,emotional_intensity
52,Female,English,classical,0,0,0,0,0,0,0,1,1,0,0,2
24,Male,Estonian,classical,0,0,0,0,1,0,0,0,0,0,0,1
33,Male,Hungarian,classical,0,0,0,0,1,0,0,0,0,0,0,1
60,Male,English,classical,0,1,0,1,1,0,0,0,0,1,0,3
23,Female,English,classical,0,1,0,0,1,0,0,0,1,1,0,3
35,Female,English,classical,0,0,1,0,0,0,0,0,0,1,0,1
30,Male,Dutch,classical,0,0,1,0,1,0,0,0,0,1,0,2
32,Female,Farsi,classical,0,1,1,0,0,0,0,0,1,1,0,3
52,Female,English,classical,0,0,0,1,0,0,0,0,0,0,0,1
21,Female,English,classical,0,0,1,0,1,0,0,0,1,0,0,3
21,Female,English,classical,0,1,0,0,1,0,1,0,0,1,0,3
18,Male,Swedish,classical,0,0,1,0,1,0,1,0,0,1,0,3
32,Male,Russian,classical,0,0,1,0,1,0,0,0,0,1,0,2
60,Male,English,classical,0,1,0,0,1,1,0,0,0,1,0,3
37,Male,English,classical,0,0,0,0,1,0,0,0,0,1,0,1
62,Female,English,classical,0,0,1,0,1,0,0,1,0,1,1,3
21,Male,Spanish,classical,1,0,0,0,1,0,0,0,1,0,0,3
30,Male,Dutch,classical,0,0,0,0,1,0,0,0,0,1,0,1
19,Female,English,classical,0,0,0,0,1,1,1,0,0,0,1,3
32,Female,Farsi,classical,0,0,1,1,1,0,0,0,0,1,0,3
28,Female,Estonian,classical,0,1,0,0,0,0,0,0,0,1,0,1
21,Female,English,classical,0,0,0,0,0,0,0,1,0,1,0,1
15,Male,Russian,classical,1,1,0,0,0,1,0,0,0,1,0,3
21,Female,English,classical,0,1,0,0,0,1,0,1,0,0,0,3
18,Male,Swedish,classical,0,1,0,0,1,1,0,0,0,1,0,3
44,Male,Dutch,classical,0,0,0,0,0,0,1,0,0,0,0,1
60,Male,English,classical,0,1,0,0,0,1,0,0,0,1,0,2
62,Female,English,classical,0,0,0,0,0,0,1,0,0,1,0,1
30,Male,Dutch,classical,0,0,0,0,0,1,0,1,0,1,0,2
23,Female,English,classical,0,0,0,0,0,1,0,0,1,1,0,2
22,Male,Malay,classical,1,1,0,0,0,1,0,0,0,0,0,3
15,Female,English,rock,0,1,0,0,1,0,0,0,0,0,1,2
26,Male,English,rock,0,0,0,0,0,1,0,1,0,0,1,2
40,Male,English,rock,0,0,0,0,0,1,0,0,1,0,1,2
20,Male,English,rock,0,1,1,0,1,0,0,0,0,1,0,3
26,Male,Russian,rock,0,0,0,0,0,0,0,1,0,0,1,1
32,Female,Russian,rock,0,0,0,0,0,0,1,0,0,0,0,1
26,Female,Dutch,rock,0,0,0,1,0,0,1,0,0,1,0,2
22,Male,English,rock,0,0,1,1,0,0,0,0,0,0,1,2
18,Male,English,rock,0,0,1,0,0,0,0,1,1,0,1,3
23,Male,Spanish,rock,1,0,0,0,0,0,0,1,0,0,0,2
21,Male,English,rock,0,0,1,1,0,0,0,0,1,0,0,3
27,Male,German,rock,0,0,0,0,0,0,0,0,0,0,1,0
74,Male,Dutch,rock,0,0,0,0,0,0,0,0,0,0,1,0
44,Male,French,rock,0,0,0,0,0,1,0,0,0,0,0,1
16,Male,Russian,rock,0,1,0,0,1,0,1,0,0,0,0,3
23,Female,English,rock,0,1,1,0,0,1,0,0,0,1,1,3
21,Male,Russian,rock,0,0,0,0,0,0,0,1,0,0,1,1
34,Male,Latvian,rock,0,0,0,0,0,1,0,0,1,0,1,2
15,Male,English,rock,0,0,0,1,1,0,0,0,1,0,1,3
21,Male,Dutch,rock,0,0,0,1,0,0,0,0,0,1,0,1
16,Male,Chinese,rock,0,0,0,0,0,1,0,0,0,1,0,1
22,Female,English,rock,0,0,0,0,0,1,0,1,1,0,1,3
29,Male,Arabic,rock,0,0,0,0,0,1,0,1,0,0,0,2
31,Male,Russian,rock,0,0,0,0,0,0,1,0,0,0,1,1
30,Female,English,rock,0,0,0,1,0,0,0,0,0,0,1,1
26,Female,Chinese,rock,0,0,0,1,0,0,0,0,0,1,0,1
15,Female,English,rock,0,1,1,0,0,1,0,0,0,1,0,3
47,Female,Dutch,rock,0,1,1,0,0,0,1,0,0,1,0,3
24,Male,Russian,rock,0,0,1,0,1,0,0,0,0,0,0,2
34,Female,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
56,Male,English,rock,0,0,0,1,0,0,0,0,1,0,1,2
27,Female,Russian,rock,0,0,0,0,0,0,1,0,0,1,0,1
19,Male,English,rock,0,1,0,0,0,0,0,0,0,1,0,1
18,Male,English,rock,0,1,0,0,0,0,0,1,1,0,1,3
23,Male,English,rock,0,0,0,0,0,0,0,1,1,0,0,2
24,Male,English,rock,0,0,0,0,0,0,0,0,1,0,0,1
23,Female,Russian,rock,0,0,0,0,0,0,1,1,0,0,0,2
28,Female,Russian,rock,0,0,0,1,0,1,0,0,1,0,0,3
22,Male,Dutch,rock,0,0,0,0,0,0,1,0,0,1,0,1
25,Female,Russian,rock,0,1,0,0,0,1,0,0,1,1,0,3
17,Male,English,rock,0,1,0,0,0,1,1,0,0,1,0,3
24,Female,Russian,rock,0,0,0,1,0,0,0,0,0,1,0,1
51,Male,English,rock,0,0,0,1,0,0,0,0,0,1,0,1
31,Male,English,rock,0,1,1,0,0,0,0,0,1,1,0,3
56,Male,Dutch,rock,0,0,0,1,0,0,1,0,0,1,0,2
30,Female,Russian,rock,0,0,0,1,0,0,0,0,0,0,0,1
29,Male,Italian,rock,0,0,0,0,0,0,0,1,0,0,1,1
24,Female,English,rock,0,0,0,0,0,0,0,0,1,0,1,1
23,Female,English,rock,0,1,0,1,0,1,0,0,0,0,0,3
22,Male,Spanish,rock,0,1,0,1,0,0,0,0,1,0,0,3
32,Female,Russian,rock,1,0,0,1,0,0,1,0,0,0,0,3
21,Male,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
22,Male,English,rock,0,0,1,1,0,0,0,0,0,1,0,2
54,Female,English,rock,0,0,1,0,1,0,0,0,0,0,1,2
23,Male,Spanish,rock,0,0,0,0,1,0,0,0,0,0,1,1
21,Male,English,rock,0,0,0,1,0,0,0,0,0,0,0,1
41,Female,Russian,rock,0,0,0,1,0,0,0,0,0,1,0,1
45,Male,Korean,rock,1,0,0,1,0,0,1,0,0,0,0,3
34,Male,Latvian,rock,0,0,0,1,1,0,0,0,0,0,0,2
22,Male,Dutch,rock,0,0,0,1,1,0,0,0,0,1,0,2
21,Male,Dutch,rock,0,0,0,1,0,0,0,0,0,0,1,1
33,Male,Russian,rock,0,0,0,0,0,0,1,0,0,0,0,1
23,Female,English,rock,0,0,0,1,0,0,0,0,0,1,0,1
29,Female,English,rock,0,0,0,1,1,0,0,0,0,1,0,2
28,Male,Russian,rock,0,0,1,0,1,0,0,0,0,0,0,2
39,Male,English,rock,0,0,1,1,0,0,0,0,0,0,1,2
26,Female,Chinese,rock,0,0,1,0,0,0,0,0,0,1,0,1
22,Female,English,rock,0,0,0,1,0,0,0,1,1,0,1,3
21,Male,Russian,rock,0,0,0,0,0,0,1,0,0,1,0,1
55,Male,Dutch,rock,1,0,0,1,0,0,1,0,0,0,0,3
19,Male,English,rock,1,0,1,1,0,0,0,0,0,1,0,3
24,Female,English,rock,0,0,0,1,0,0,0,0,0,0,0,1
16,Female,Swedish,rock,0,0,1,1,0,0,0,0,1,0,0,3
26,Male,English,rock,0,0,0,1,0,0,0,0,0,0,0,1
59,Male,English,rock,0,0,0,1,1,0,1,0,0,0,1,3
48,Female,German,rock,0,0,0,0,0,0,1,0,0,1,0,1
61,Male,English,rock,0,0,0,1,0,0,0,0,0,0,0,1
30,Female,English,rock,0,0,0,1,0,0,0,0,1,0,1,2
47,Female,Dutch,rock,0,1,1,1,0,0,0,0,0,0,0,3
56,Male,English,rock,0,0,1,1,0,0,0,0,0,0,1,2
29,Female,Russian,rock,0,0,0,0,1,0,0,0,0,0,1,1
25,Female,Russian,rock,1,0,1,0,0,0,1,0,0,0,0,3
51,Male,English,rock,0,0,1,0,1,0,0,0,0,0,0,2
22,Male,Dutch,rock,0,0,1,0,1,0,0,0,0,1,0,2
18,Male,English,rock,1,0,1,0,1,0,0,0,0,0,0,3
24,Male,English,rock,0,0,0,1,0,0,0,0,0,0,0,1
24,Female,Russian,rock,0,0,0,1,0,0,0,0,0,0,0,1
28,Female,Russian,rock,0,0,1,1,1,0,0,0,0,0,0,3
22,Male,Dutch,rock,0,0,0,0,1,0,0,0,0,0,0,1
27,Male,Russian,rock,0,0,0,0,0,0,0,0,1,0,1,1
19,Male,Romanian,rock,0,0,1,1,0,0,1,0,0,1,0,3
26,Male,English,rock,0,0,1,0,0,0,0,0,0,0,1,1
30,Female,Russian,rock,0,0,0,0,1,0,0,0,0,0,0,1
15,Female,English,rock,0,0,0,0,1,0,0,0,0,0,1,1
19,Male,English,rock,0,1,0,1,1,0,0,0,0,1,0,3
26,Female,Dutch,rock,0,0,0,1,0,0,0,0,0,1,0,1
29,Male,Italian,rock,0,0,0,0,1,0,0,0,0,1,0,1
25,Male,French,rock,0,0,0,0,0,0,1,0,0,1,0,1
15,Female,English,rock,0,0,1,1,1,0,0,0,0,0,1,3
54,Male,English,rock,0,0,0,0,1,0,0,0,0,1,0,1
21,Male,English,rock,0,0,0,0,0,0,1,0,0,0,0,1
27,Female,Russian,rock,1,0,0,1,0,0,1,0,0,1,0,3
21,Male,English,rock,0,0,0,1,0,0,0,0,1,0,0,2
41,Female,Russian,rock,0,0,0,0,0,1,1,0,0,1,0,2
45,Male,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
24,Female,English,rock,0,0,0,1,0,0,0,0,0,1,0,1
48,Female,German,rock,0,0,0,0,0,1,1,0,0,1,0,2
19,Female,Dutch,rock,0,0,0,1,1,0,0,0,1,0,0,3
45,Male,Korean,rock,1,1,0,1,0,0,0,0,0,0,0,3
28,Male,Russian,rock,0,0,1,0,0,0,1,0,0,1,0,2
16,Female,Swedish,rock,0,0,0,0,0,1,0,0,0,0,0,1
36,Male,Dutch,rock,0,0,0,0,0,1,1,0,0,0,0,2
33,Male,Russian,rock,0,0,0,0,0,0,1,1,0,0,0,2
55,Male,Dutch,rock,0,0,0,0,0,1,1,1,0,0,0,3
29,Female,English,rock,0,0,0,0,0,0,1,0,0,1,0,1
61,Male,English,rock,0,0,0,1,0,1,0,1,0,1,0,3
29,Male,English,rock,0,1,0,0,1,1,0,0,0,1,0,3
44,Male,English,rock,0,0,0,0,0,1,0,0,0,0,1,1
24,Female,English,rock,0,0,0,0,0,1,0,0,0,0,1,1
30,Male,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
20,Male,English,rock,0,1,0,0,0,1,1,0,0,0,1,3
26,Male,English,rock,0,0,0,0,0,0,0,0,0,0,1,0
56,Male,English,rock,0,0,0,0,0,0,0,1,1,0,1,2
25,Female,Russian,rock,0,0,0,0,1,1,1,0,0,0,1,3
30,Female,English,rock,0,0,0,0,0,1,0,1,0,1,0,2
24,Male,English,rock,0,0,0,0,0,1,0,0,0,0,0,1
47,Female,Dutch,rock,1,0,0,0,0,1,1,0,0,0,0,3
33,Male,English,rock,0,0,0,0,1,0,0,0,0,0,0,1
25,Female,Russian,rock,0,0,0,0,0,0,1,0,0,0,1,1
52,Male,Russian,rock,0,0,0,1,0,0,0,0,1,1,0,2
24,Female,Dutch,rock,0,0,0,0,0,1,1,0,0,1,0,2
24,Male,Russian,rock,0,0,0,0,0,0,1,0,0,0,0,1
23,Male,Russian,rock,0,0,0,0,0,0,1,0,0,1,0,1
19,Female,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
22,Male,Dutch,rock,0,0,0,0,1,0,1,0,0,0,0,2
26,Male,English,rock,0,0,0,0,0,0,1,1,0,0,1,2
24,Female,Russian,rock,0,0,0,0,0,1,0,0,0,1,0,1
26,Male,English,rock,0,0,1,0,0,1,1,0,0,1,0,3
28,Female,Russian,rock,0,0,0,1,0,1,1,0,0,1,0,3
27,Female,English,rock,0,0,0,0,0,1,1,0,0,0,1,2
19,Male,Romanian,rock,1,0,0,0,0,1,0,1,0,0,0,3
26,Female,Dutch,rock,0,0,0,0,0,1,0,0,0,0,0,1
25,Female,Russian,rock,1,0,1,0,0,0,1,0,0,1,0,3
18,Female,English,rock,0,0,0,0,1,0,1,0,0,0,0,2
25,Female,English,rock,0,0,0,0,1,0,1,0,0,0,0,2
28,Male,English,rock,1,0,1,0,0,0,1,0,0,0,0,3
24,Female,English,rock,0,0,0,0,1,0,0,0,0,0,1,1
27,Female,Russian,rock,0,0,1,0,1,0,0,1,0,0,0,3
19,Female,Dutch,rock,0,1,1,0,1,0,0,0,0,1,0,3
45,Male,Korean,rock,0,1,0,1,1,0,0,0,0,1,0,3
28,Male,Russian,rock,0,1,0,0,0,1,0,0,0,0,0,2
36,Male,Dutch,rock,0,0,0,1,0,0,0,0,0,0,0,1
40,Male,German,rock,1,0,1,0,0,0,1,0,0,1,0,3
55,Male,Dutch,rock,1,1,0,0,0,0,1,0,0,0,0,3
61,Male,English,rock,0,0,1,0,0,0,0,0,0,0,1,1
19,Female,English,rock,0,1,0,0,0,0,0,0,0,1,0,1
29,Male,English,rock,0,0,0,1,1,0,0,0,0,0,0,2
32,Male,Spanish,rock,0,0,0,1,0,0,0,0,1,0,0,2
32,Female,Spanish,rock,0,0,0,1,0,0,0,0,0,0,0,1
44,Male,English,rock,0,0,0,1,1,0,0,0,0,0,1,2
24,Female,English,rock,0,1,0,1,0,0,0,0,0,0,0,2
56,Male,English,rock,1,0,1,0,0,0,1,0,0,1,0,3
23,Male,Russian,rock,0,0,0,0,1,0,0,0,0,0,1,1
25,Female,Russian,rock,0,1,0,0,1,0,0,0,1,0,1,3
21,Male,English,rock,0,0,0,0,0,1,0,0,0,1,0,1
47,Female,Dutch,rock,1,0,1,1,0,0,0,0,0,1,0,3
19,Female,English,rock,0,0,1,0,1,0,0,0,1,0,1,3
32,Male,English,rock,0,0,1,1,0,0,0,0,0,0,0,2
24,Female,Dutch,rock,0,0,0,0,0,0,0,1,0,0,1,1
35,Male,Italian,rock,0,0,0,0,0,0,0,1,0,0,1,1
18,Female,English,rock,0,0,0,1,0,0,0,1,0,0,0,2
27,Male,English,rock,0,0,0,1,0,0,0,0,0,0,0,1
26,Male,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
27,Female,English,rock,0,1,0,1,0,0,0,0,0,0,0,2
25,Female,Russian,rock,1,0,0,0,0,0,0,0,1,1,0,2
19,Male,Romanian,rock,0,1,0,1,1,0,0,0,0,1,0,3
37,Male,Dutch,rock,0,1,0,1,0,0,0,0,1,0,1,3
33,Male,Czech,rock,1,0,0,0,0,0,1,0,0,0,0,2
30,Male,Hebrew,rock,0,0,1,0,0,0,0,0,1,0,1,2
26,Female,Dutch,rock,0,0,0,1,0,0,1,0,0,0,0,2
31,Female,English,rock,0,0,0,0,0,0,0,1,0,1,1,1
25,Female,Russian,rock,1,0,0,1,0,0,0,0,1,1,0,3
25,Female,Russian,rock,0,0,0,1,0,0,0,0,1,0,0,2
28,Female,Russian,rock,0,0,1,1,0,0,0,0,1,0,0,3
33,Male,Russian,rock,0,0,1,1,0,0,0,0,0,0,0,2
48,Female,German,rock,1,0,0,0,0,0,0,0,0,1,0,1
33,Male,English,rock,0,0,1,0,1,0,0,0,0,0,0,2
24,Female,English,rock,1,0,0,0,0,0,0,0,0,1,0,1
27,Female,Russian,rock,0,0,1,0,1,0,0,0,1,0,0,3
19,Male,English,rock,0,0,0,1,0,0,0,1,1,0,1,3
12,Female,Russian,rock,0,0,1,0,1,0,0,0,1,1,0,3
40,Male,German,rock,1,0,0,1,0,0,0,1,0,1,0,3
23,Male,English,rock,0,1,0,1,0,0,0,0,0,1,0,2
42,Male,English,rock,0,1,0,1,0,1,0,0,0,0,0,3
24,Female,Russian,rock,0,0,0,0,1,0,0,0,1,1,0,2
19,Male,Russian,rock,0,0,0,0,0,0,0,0,1,1,0,1
21,Male,Dutch,rock,0,0,0,1,0,0,0,0,1,0,1,2
26,Female,Chinese,rock,0,0,0,1,0,0,0,0,1,0,1,2
29,Male,English,rock,0,0,0,0,0,0,0,0,1,0,1,1
25,Female,Russian,rock,0,0,0,0,0,1,0,0,1,1,0,2
23,Male,Russian,rock,0,0,0,1,0,0,0,0,0,1,0,1
25,Female,Russian,rock,0,0,0,0,0,1,0,1,1,0,1,3
21,Male,Russian,rock,0,0,0,0,1,0,0,0,0,1,0,1
56,Male,English,rock,0,1,0,0,0,1,0,0,0,0,1,2
18,Male,English,rock,0,0,0,0,0,1,0,0,0,0,0,1
21,Male,English,rock,1,0,0,0,0,0,0,0,0,1,0,1
26,Male,English,rock,0,0,1,0,0,0,0,0,1,0,0,2
23,Male,English,rock,0,1,0,0,1,0,0,0,0,1,0,2
32,Male,English,rock,0,0,0,0,0,1,0,0,1,0,0,2
27,Female,English,rock,0,1,0,0,0,0,0,1,1,0,0,3
24,Female,Russian,rock,0,0,0,1,0,1,0,0,0,0,0,2
27,Male,English,rock,0,1,0,0,0,0,0,0,0,0,0,1
47,Female,Dutch,rock,0,1,0,1,1,0,0,0,0,0,0,3
24,Female,Dutch,rock,0,0,0,0,0,0,0,1,1,0,1,2
26,Male,English,rock,0,0,0,1,0,1,0,1,0,0,0,3
27,Female,Dutch,rock,0,0,0,0,0,0,0,1,0,0,0,1
30,Male,Hebrew,rock,0,0,0,1,0,0,0,0,1,0,0,2
19,Male,Romanian,rock,0,1,0,0,0,1,0,0,1,1,0,3
33,Male,Czech,rock,0,0,0,0,0,1,0,0,0,0,0,1
34,Male,English,rock,0,0,1,0,0,0,0,1,1,1,0,3
31,Female,English,rock,0,1,0,1,1,0,0,0,0,0,0,3
22,Male,Dutch,rock,0,0,0,1,0,0,0,1,1,0,1,3
29,Female,English,rock,0,0,0,1,1,0,1,0,0,1,0,3
28,Male,English,rock,0,0,0,1,0,1,0,0,0,0,0,2
53,Male,Dutch,rock,0,0,0,0,1,0,0,0,0,1,0,1
19,Female,Dutch,rock,0,0,0,0,0,1,1,0,1,0,0,3
67,Male,English,rock,0,1,0,1,0,0,0,1,0,0,1,3
25,Male,Russian,rock,0,0,0,0,0,0,0,1,0,0,1,1
33,Male,Russian,rock,0,1,0,0,0,0,0,0,0,0,0,1
33,Male,English,rock,0,0,0,1,0,0,0,0,0,0,0,1
45,Female,Dutch,rock,0,0,0,1,0,0,0,0,0,0,1,1
12,Female,Russian,rock,0,1,1,0,1,0,0,0,0,1,0,3
24,Male,Portuguese,rock,0,0,0,1,0,0,0,0,0,0,1,1
25,Female,Russian,rock,0,0,0,1,1,0,0,0,1,1,0,3
22,Male,English,rock,0,0,0,0,0,0,0,0,1,1,0,1
42,Male,Russian,rock,0,0,1,0,1,0,0,1,0,0,1,3
18,Male,English,rock,1,0,0,0,0,1,1,0,0,1,0,3
29,Male,English,rock,0,0,0,0,1,1,0,0,0,1,0,2
25,Female,Russian,rock,1,0,0,1,0,0,0,0,0,0,0,2
19,Female,English,rock,0,0,1,1,0,0,0,0,1,0,0,3
22,Male,Polish,rock,0,0,0,1,1,0,0,0,1,0,1,3
21,Male,English,rock,0,0,0,0,1,0,0,0,0,0,0,1
26,Male,English,rock,0,0,0,1,1,0,0,0,0,0,0,2
42,Male,English,rock,0,0,1,1,0,0,0,0,1,0,0,3
28,Male,Russian,rock,0,0,1,1,0,0,0,0,1,1,0,3
47,Female,Dutch,rock,0,0,1,1,1,0,0,0,0,1,0,3
26,Male,English,rock,0,0,0,0,1,0,0,0,1,0,0,2
34,Male,English,rock,0,0,0,0,0,0,0,1,1,0,1,2
27,Female,Dutch,rock,0,0,0,0,1,0,0,0,1,0,0,2
30,Male,Hebrew,rock,0,0,0,0,0,0,0,0,1,0,1,1
25,Female,English,rock,0,0,1,0,0,0,0,0,1,1,0,2
23,Male,English,rock,0,0,1,0,0,0,0,0,1,0,0,2
28,Male,English,rock,0,0,1,1,1,0,0,0,0,0,0,3
22,Male,Dutch,rock,1,0,0,0,1,0,0,0,1,0,1,3
31,Female,English,rock,0,0,1,0,1,0,0,0,0,0,0,2
25,Male,English,rock,0,0,0,1,1,0,0,0,1,1,0,3
27,Female,Russian,rock,0,0,0,1,0,0,1,0,1,0,0,3
23,Male,Russian,rock,0,0,1,1,0,0,0,0,0,0,0,2
29,Female,English,rock,0,0,1,1,1,0,0,0,0,1,0,3
37,Male,German,rock,0,0,0,1,0,0,0,0,0,0,1,1
39,Male,English,rock,0,0,0,0,0,0,0,0,0,0,1,0
33,Male,Russian,rock,0,0,0,1,0,0,0,0,0,0,0,1
33,Male,English,rock,0,0,0,1,0,0,0,0,1,0,0,2
23,Male,English,rock,0,0,0,1,0,0,0,0,0,1,0,1
19,Male,English,rock,0,1,0,0,0,0,0,0,1,1,0,2
23,Female,English,rock,0,1,0,0,1,0,0,0,1,0,1,3
21,Female,Russian,rock,0,1,0,0,0,0,0,0,0,0,0,1
27,Male,Catalan,rock,0,0,0,1,1,0,0,0,1,1,0,3
45,Female,Dutch,rock,0,0,1,1,0,0,0,0,0,0,0,2
24,Female,English,rock,0,0,0,0,0,0,1,0,0,0,0,1
40,Male,German,rock,1,0,0,0,0,0,0,1,1,0,1,3
23,Male,English,rock,0,0,0,0,0,0,0,0,1,1,1,1
28,Female,Russian,rock,0,0,0,1,0,0,0,0,0,0,1,1
30,Male,Italian,rock,0,0,0,0,1,0,0,0,0,0,1,1
18,Male,English,rock,1,0,1,0,1,0,0,0,0,1,0,3
20,Male,Greek,rock,0,0,0,1,0,0,0,0,0,1,0,1
43,Female,English,rock,0,1,0,1,1,0,0,0,0,0,1,3
42,Male,Russian,rock,0,1,1,0,0,0,0,1,0,0,1,3
28,Female,English,rock,0,0,0,1,1,1,0,0,0,0,1,3
32,Male,Spanish,rock,1,0,0,0,0,0,0,0,0,0,0,1
20,Male,English,rock,0,0,0,0,1,0,0,0,0,0,1,1
22,Male,Polish,rock,0,0,0,0,1,0,0,0,0,1,0,1
21,Male,Russian,rock,1,0,0,0,0,0,0,0,0,0,0,1
28,Male,Russian,rock,0,0,0,0,0,0,1,0,0,1,0,1
56,Male,English,rock,1,0,0,0,0,1,0,0,0,0,1,2
54,Female,English,rock,0,1,0,0,0,0,0,1,1,0,1,3
34,Male,English,rock,0,0,0,0,0,0,0,0,0,0,1,0
19,Female,Russian,rock,0,0,0,0,0,0,1,0,1,0,0,2
22,Male,Dutch,rock,0,0,1,0,1,0,1,0,0,1,0,3
25,Male,English,rock,0,0,0,1,0,1,1,0,0,1,0,3
26,Male,English,rock,0,0,0,0,1,1,1,0,0,0,0,3
30,Female,English,rock,0,1,0,1,0,0,1,0,0,1,0,3
43,Male,French,rock,1,0,0,0,0,0,1,0,0,0,0,2
23,Male,English,rock,0,1,1,0,0,0,0,0,1,0,1,3
31,Female,English,rock,0,1,0,0,1,0,1,0,0,0,0,3
25,Female,English,rock,1,0,0,0,0,0,0,0,0,1,0,1
20,Male,Estonian,rock,0,0,1,1,1,0,0,0,0,1,0,3
33,Female,English,rock,0,0,0,0,0,0,0,1,1,0,1,2
27,Female,Russian,rock,0,0,0,0,0,0,1,1,1,0,0,3
29,Female,English,rock,0,0,0,0,1,0,0,0,0,1,0,1
39,Male,English,rock,0,1,0,0,0,0,0,0,0,1,0,1
33,Male,English,rock,1,0,0,0,1,0,0,0,0,1,0,2
23,Male,English,rock,0,0,0,0,0,0,0,1,0,0,1,1
23,Female,English,rock,0,1,0,0,1,0,0,0,0,0,1,2
23,Male,English,rock,0,1,0,0,1,1,0,0,0,1,0,3
27,Male,Catalan,rock,0,1,0,0,0,0,0,0,0,1,0,1
40,Male,German,rock,1,1,0,1,0,0,0,0,0,0,0,3
24,Female,English,rock,0,1,0,0,0,0,0,0,0,0,0,1
19,Male,English,rock,0,1,0,0,0,0,1,0,0,1,0,2
28,Female,Russian,rock,0,1,0,0,0,0,0,0,0,1,0,1
12,Female,Russian,rock,1,0,0,0,0,0,1,1,0,0,0,3
29,Male,English,rock,0,0,0,0,1,0,0,0,0,0,0,1
28,Male,Russian,rock,0,0,0,0,0,0,0,1,0,0,1,1
23,Male,English,rock,0,0,0,1,1,0,0,0,1,0,0,3
39,Male,English,rock,0,0,0,1,1,0,0,1,0,1,0,3
20,Male,English,rock,0,0,0,0,0,1,0,0,0,1,0,1
56,Male,English,rock,0,0,0,0,0,1,0,1,0,0,1,2
27,Male,Catalan,rock,0,0,0,0,0,0,0,1,1,0,0,2
22,Male,English,rock,0,1,0,1,1,0,0,0,0,0,0,3
47,Female,Dutch,rock,1,1,0,0,0,0,0,0,1,1,0,3
25,Male,English,rock,0,1,0,1,0,0,0,1,0,1,0,3
26,Female,English,rock,0,0,0,1,0,1,0,0,0,1,0,2
30,Female,English,rock,0,0,0,1,1,1,0,0,0,1,0,3
31,Male,English,rock,0,0,0,0,0,0,0,1,1,1,0,2
16,Female,English,rock,0,1,1,0,0,0,0,0,0,0,1,2
37,Male,German,rock,0,0,0,0,0,0,0,1,0,0,0,1
20,Male,English,rock,0,0,1,1,1,0,0,0,0,1,0,3
23,Male,English,rock,0,0,0,1,1,1,0,0,0,0,0,3
26,Male,German,rock,0,1,0,1,1,0,0,0,0,0,1,3
23,Male,English,rock,0,1,0,0,0,0,0,1,0,1,0,2
21,Male,English,rock,0,0,1,0,0,0,0,1,1,0,0,3
28,Male,English,rock,1,0,0,0,1,0,0,0,0,1,0,2
31,Female,English,rock,0,0,1,1,1,0,0,0,0,0,0,3
53,Male,English,rock,0,0,0,0,0,1,0,1,0,0,1,2
33,Male,English,rock,0,1,0,0,1,0,0,0,0,0,0,2
25,Male,Hungarian,rock,1,0,0,0,0,0,0,0,0,1,0,1
40,Male,German,rock,0,1,0,0,0,1,0,1,0,0,0,3
43,Female,English,rock,0,1,0,1,1,0,0,0,0,1,0,3
21,Male,Dutch,rock,1,1,0,0,0,1,0,0,0,0,0,3
25,Female,English,rock,0,0,0,1,0,0,0,0,1,0,1,2
27,Male,Spanish,rock,0,0,0,0,0,1,0,1,0,0,1,2
31,Female,Greek,rock,0,1,0,1,0,1,0,0,0,1,0,3
19,Male,English,rock,0,1,0,0,1,0,0,0,0,1,0,2
32,Male,Spanish,rock,1,0,0,0,0,1,1,0,0,0,0,3
20,Male,Greek,rock,0,0,0,0,0,0,1,0,0,0,0,1
19,Male,Dutch,rock,0,0,1,1,0,0,0,0,1,0,0,3
18,Male,English,rock,0,0,0,0,0,0,0,1,1,0,1,2
28,Female,English,rock,1,1,0,1,0,0,0,0,0,0,1,3
50,Female,English,rock,0,1,0,0,0,1,0,1,0,0,1,3
28,Female,Ucrainian,rock,0,1,0,0,0,0,0,1,0,0,0,2
20,Male,English,rock,1,0,0,0,0,0,0,0,0,1,0,1
22,Male,English,rock,0,0,0,1,0,0,1,0,1,1,0,3
56,Male,English,rock,0,0,0,0,0,1,1,0,0,0,1,2
20,Male,Dutch,rock,0,1,0,0,0,1,1,0,0,1,0,3
27,Male,Spanish,rock,0,0,0,0,0,1,0,0,0,0,1,1
21,Male,Russian,rock,0,0,0,0,0,0,0,1,0,0,0,1
29,Female,Russian,rock,1,0,1,0,0,1,0,0,0,1,0,3
27,Male,Catalan,rock,0,1,0,0,0,1,1,0,0,1,0,3
26,Female,English,rock,0,1,0,0,0,0,0,0,1,1,0,2
27,Male,Spanish,rock,1,0,0,0,0,0,1,0,0,0,0,2
43,Female,English,rock,1,0,0,0,0,1,1,0,0,1,0,3
47,Male,Danish,rock,0,0,0,1,1,0,0,0,0,1,0,2
31,Female,Greek,rock,0,0,0,0,0,1,1,0,0,1,0,2
23,Male,English,rock,0,0,0,0,0,1,1,1,0,0,0,3
26,Male,German,rock,0,0,0,1,1,1,0,0,0,1,0,3
