"id","platform","content_id","creator_id","creator_name","content_type","content_category","post_date","language","content_length","content_description","hashtags","views","likes","shares","comments_count","comments_text","follower_count","disclosure_type","audience_age_distribution","audience_gender_distribution","audience_location","year","positive","negative","sentiment_score","sentiment_score_raw","emotional_intensity","word_count","emotional_connection_weighted","emotion_direction","satisfaction_raw","satisfaction","satisfaction_median","satisfaction_binary","satisfaction_log"
19049,"TikTok","content_39056","creator_4056","adam89","video","tech",2024-02-20,"English",34,"Until camera admit suffer understand rock ahead very weight ever throw without deal college leg statement head student leave good hotel court wide along list.","film,sometimes,present",10202,1454,290,177,"morning key cause process quite message",98336,"implicit","26-35","male","Japan",2024,0,0,0,0,1,6,1.43785533577045,"Neutral",1921,2.47191011235955,4.97191011235955,0,7.56112158953024
14885,"YouTube","content_23374","creator_3374","travisyoung","mixed","lifestyle",2023-12-23,"Spanish",30,"Fight dream make traditional century find detail pick scientist marriage.","group,peace,work,sense,how",10064,1462,300,205,"event me actually writer executive hand news future benefit truth interest station seek son whatever here kitchen matter and",669738,"none","50+","female","Russia",2023,1,0,1,1,1.5,19,2.01111864888942,"Positive",1967,3.76404494382022,4.97191011235955,0,7.5847730776122
53,"YouTube","content_42993","creator_2993","michael63","video","tech",2023-05-29,"English",154,"Option create say whose along foot action agree anyone on ago stand for much sense different really finally difference movement establish prevent can late sometimes always.","network,often",10156,1487,326,212,"single one majority relationship our final major information else how chair",879725,"none","19-25","female","Russia",2023,0,0,0,0,1,11,1.5591366261332,"Neutral",2025,5.39325842696629,4.97191011235955,1,7.61381868480863
25617,"TikTok","content_5966","creator_966","qhardy","video","tech",2024-05-22,"English",56,"Skill direction town only may glass significant her get military up require nation thousand century general energy decide see top five bring material recently nearly.","analysis",10179,1454,317,200,"return agent scientist pattern responsibility artist record baby some will she",559808,"none","36-50","male","UK",2024,0,0,0,0,1,11,1.5591366261332,"Neutral",1971,3.87640449438202,4.97191011235955,0,7.58680353516258
24170,"Instagram","content_32267","creator_2267","stevenpatel","video","beauty",2024-05-01,"Hindi",36,"Fear office if possible game form college soon kind property campaign action trouble vote recently state risk government operation body quality family current listen brother.","memory,least,character,play,garden",9972,1545,285,199,"whom i same exactly speak able suddenly strategy scene six miss human can throughout able apply effort window list parent and congress size age",440195,"none","13-18","male","Germany",2024,0,1,-1,-1,1.5,24,2.08643399268866,"Negative",2029,5.50561797752809,4.97191011235955,1,7.61579107203583
51568,"RedNote","content_48097","creator_3097","natasha75","video","lifestyle",2025-05-19,"English",21,"Only mouth game plan billion civil technology million different money ability oil cost others factor serious particular create theory.","toward,senior,great,gas,southern",10202,1576,308,197,"vote happen sure there general culture officer pressure born deep into we course beyond range home success rise ball",757311,"explicit","19-25","male","China",2025,1,0,1,1,1.5,19,2.01111864888942,"Positive",2081,6.96629213483146,4.97191011235955,1,7.64108424917491
37026,"Instagram","content_36651","creator_1651","dsandoval","video","lifestyle",2024-10-26,"English",540,"Outside sound here ahead bring moment culture suddenly but avoid enough front traditional spend nation space standard forward must good.","operation,item,just",9950,1614,310,201,"series some hard relationship home",693801,"none","19-25","male","Germany",2024,0,1,-1,-1,1.5,5,1.60475411292726,"Negative",2125,8.20224719101124,4.97191011235955,1,7.66199755890189
36282,"TikTok","content_782","creator_782","nweeks","video","beauty",2024-10-16,"Spanish",110,"Money ahead weight early position eye center eye manage new start sell hope discover coach guess they with side blue stop special all executive piece.","maybe,stock,child,clearly",10036,1497,329,180,"already appear might black wide again property pay skill both send detail most experience build and tree moment team notice fear between teach project network start",395335,"none","26-35","female","UK",2024,1,1,0,0,1,26,1.74160657330942,"Neutral",2006,4.85955056179775,4.97191011235955,0,7.60439634879634
22131,"YouTube","content_30688","creator_688","andersonmichael","video","tech",2024-04-02,"English",122,"Attention shake at item under service performance issue much data else best detail within positive physical seem skill will military car individual space money director instead partner able.","home,six,month",9939,1454,291,194,"always put mouth spend she create wrong election sign certain than again along true short total",769328,"implicit","19-25","male","Germany",2024,0,1,-1,-1,1.5,16,1.95626530906884,"Negative",1939,2.97752808988764,4.97191011235955,0,7.57044325205737
51270,"YouTube","content_1186","creator_1186","kathleenswanson","image","beauty",2025-05-15,"English",55,"Participant morning edge fact glass by very determine.","few,magazine",10041,1550,304,182,"performance save for protect protect voice economy product deal order choose subject we tv describe too environmental agree almost central wind subject just break amount record kitchen",41662,"none","26-35","male","USA",2025,2,1,1,1,1.5,27,2.12468465620076,"Positive",2036,5.70224719101124,4.97191011235955,1,7.61923341622681
13574,"YouTube","content_23899","creator_3899","mannkelly","video","lifestyle",2023-12-04,"Spanish",428,"Concern push my check nature possible suffer century put society research rule dream political crime push modern such garden recently between.","partner,food",10071,1519,291,193,"head central parent animal herself put example whole recently project realize thousand send threat poor fine protect peace husband difficult understand door throughout key along physical tonight meet",425594,"implicit","50+","male","USA",2023,3,3,0,0,1,28,1.75768577855094,"Neutral",2003,4.7752808988764,4.97191011235955,0,7.60290046220476
14937,"Instagram","content_13979","creator_3979","tcummings","text","beauty",2023-12-23,"English",463,"Child author behind opportunity join may turn really modern movement economy capital industry out.","happen",10113,1503,312,198,"interesting book nation accept gun past role work operation agreement different support those possible look",202134,"none","19-25","female","Russia",2023,3,0,3,3,2.5,15,2.55967217515029,"Positive",2013,5.0561797752809,4.97191011235955,1,7.60787807327851
20955,"RedNote","content_2430","creator_2430","steven29","video","lifestyle",2024-03-17,"Japanese",415,"Operation about marriage person turn there minute guess stock management same size those bring above yet.","lawyer,front",10075,1549,302,203,"third report set billion hand congress fill community style seat mrs avoid huge public approach right do loss",828245,"explicit","50+","female","China",2024,1,1,0,0,1,18,1.66253743447733,"Neutral",2054,6.20786516853933,4.97191011235955,1,7.62803112693033
50813,"Instagram","content_42049","creator_2049","elliottlauren","image","beauty",2025-05-09,"English",412,"Respond serve discover guy six weight find produce watch language compare hit cost system benefit share same process daughter like station chair trip possible area create direction name top five the Republican our.","use",10238,1498,300,193,"figure all heart win will enjoy force decide particular past wind customer onto center look mean how daughter bring time",350690,"none","19-25","female","UK",2025,2,0,2,2,2,20,2.37011505374717,"Positive",1991,4.43820224719101,4.97191011235955,0,7.59689443814454
39457,"YouTube","content_19277","creator_4277","aguilarlindsey","image","lifestyle",2024-11-29,"English",49,"Represent care firm project outside mother build article base difficult minute challenge per finish share east authority perform.","forget,develop,increase,quite,box",10043,1562,298,183,"politics structure rule write improve company director fire manage piece reflect reality enjoy south laugh stand approach contain record world western bag sea special factor worry",985276,"none","50+","female","India",2024,2,1,1,1,1.5,26,2.11240985996413,"Positive",2043,5.89887640449438,4.97191011235955,1,7.6226639513236
8237,"Bilibili","content_41856","creator_1856","sethmartinez","video","lifestyle",2023-09-20,"English",90,"Move do professor language between process eight nature pressure performance unit result ready keep car real energy blood responsibility seem always base sound police should.","wall",10078,1545,280,208,"hospital and into something economy pick live behavior republican you somebody few quickly central scene information mention cup language production collection others environmental education today future short ability organization",822085,"none","50+","female","Japan",2023,0,0,0,0,1,29,1.76531407284772,"Neutral",2033,5.61797752808989,4.97191011235955,1,7.61775957660851
23770,"Instagram","content_29409","creator_4409","alec50","mixed","tech",2024-04-25,"English",198,"Second investment close until message show thus listen likely Republican wind lay window significant chance money man to wish teach.","election,use,back,example,stop",9993,1580,313,195,"couple a air also exactly entire",173251,"none","26-35","female","UK",2024,0,0,0,0,1,6,1.43785533577045,"Neutral",2088,7.16292134831461,4.97191011235955,1,7.64444076155657
10147,"Bilibili","content_19668","creator_4668","williamskendra","image","tech",2023-10-17,"Spanish",469,"South conference back should rock sign fine consider hour could difference respond.","attention,power,individual,commercial,less",10031,1529,305,200,"teach crime let song gun not word congress society look art explain very become participant certain remain physical build cover old",680334,"explicit","19-25","male","China",2023,0,1,-1,-1,1.5,21,2.0432877118861,"Negative",2034,5.64606741573034,4.97191011235955,1,7.6182510978767
